split,query_id,user_query,query_audio_category,user_query_len_chars,user_query_len_words
val,901__calm_relaxing__tpl_25,подбери трек для уютного видео,calm_relaxing,30,5
val,901__calm_relaxing__tpl_20,"нужна музыка, которая не отвлекает",calm_relaxing,34,5
val,901__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
val,901__dark_tense__tpl_8,нужна музыка с ощущением опасности,dark_tense,34,5
val,901__dreamy_atmospheric__tpl_10,подбери трек для эстетичного видео,dreamy_atmospheric,34,5
val,901__dreamy_atmospheric__tpl_19,подбери deep atmospheric трек,dreamy_atmospheric,29,4
val,901__energetic_electronic__tpl_15,хочу клубный электронный вайб,energetic_electronic,29,4
val,901__energetic_electronic__tpl_28,подбери электронный трек с драйвом,energetic_electronic,34,5
val,901__happy_upbeat__tpl_14,нужен uplifting трек,happy_upbeat,20,3
val,901__happy_upbeat__tpl_9,"хочу музыку, которая звучит радостно и тепло",happy_upbeat,44,7
val,901__romantic_warm__tpl_11,нужна теплая спокойная композиция,romantic_warm,33,4
val,901__romantic_warm__tpl_20,нужен теплый музыкальный фон,romantic_warm,28,4
val,901__sad_melancholic__tpl_7,подбери музыку для печальной сцены,sad_melancholic,34,5
val,901__sad_melancholic__tpl_14,нужна музыка с печальным оттенком,sad_melancholic,33,5
val,905__aggressive_intense__tpl_3,хочу heavy rock настроение,aggressive_intense,26,4
val,905__aggressive_intense__tpl_18,хочу трек с тяжелой энергетикой,aggressive_intense,31,5
val,905__calm_relaxing__tpl_8,нужна музыка для спокойной атмосферы,calm_relaxing,36,5
val,905__calm_relaxing__tpl_29,нужен нейтральный расслабляющий фон,calm_relaxing,35,4
val,905__dark_tense__tpl_12,хочу тревожный саундтрек,dark_tense,24,3
val,905__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
val,905__dreamy_atmospheric__tpl_25,подбери атмосферный трек без агрессии,dreamy_atmospheric,37,5
val,905__dreamy_atmospheric__tpl_3,хочу dreamy background music,dreamy_atmospheric,28,4
val,905__energetic_electronic__tpl_10,подбери что-то танцевальное и энергичное,energetic_electronic,40,6
val,905__energetic_electronic__tpl_7,подбери трек для спортивного ролика,energetic_electronic,35,5
val,905__happy_upbeat__tpl_21,хочу приятный бодрый поп-трек,happy_upbeat,29,5
val,905__happy_upbeat__tpl_12,хочу бодрую позитивную композицию,happy_upbeat,33,4
val,905__romantic_warm__tpl_22,подбери нежный piano или guitar трек,romantic_warm,36,6
val,905__romantic_warm__tpl_25,подбери трек для love mood,romantic_warm,26,5
val,905__sad_melancholic__tpl_6,хочу трек с ощущением грусти,sad_melancholic,28,5
val,905__sad_melancholic__tpl_28,подбери музыку для спокойной грусти,sad_melancholic,35,5
test,102__aggressive_intense__tpl_24,хочу интенсивный фон без спокойствия,aggressive_intense,36,5
test,102__aggressive_intense__tpl_10,подбери hard rock или metal вайб,aggressive_intense,32,6
test,102__calm_relaxing__tpl_19,подбери легкую фоновую музыку,calm_relaxing,29,4
test,102__calm_relaxing__tpl_27,хочу мягкое спокойное звучание,calm_relaxing,30,4
test,102__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
test,102__dark_tense__tpl_16,подбери dark ambient трек,dark_tense,25,4
test,102__dreamy_atmospheric__tpl_4,подбери музыку с воздушной атмосферой,dreamy_atmospheric,37,5
test,102__dreamy_atmospheric__tpl_9,хочу мягкий dreamy soundtrack,dreamy_atmospheric,29,4
test,102__energetic_electronic__tpl_3,хочу быстрый электронный трек,energetic_electronic,29,4
test,102__energetic_electronic__tpl_26,нужен energetic electronic soundtrack,energetic_electronic,37,4
test,102__happy_upbeat__tpl_29,нужна бодрая и светлая музыка,happy_upbeat,29,5
test,102__happy_upbeat__tpl_22,подбери музыку для радостного настроения,happy_upbeat,40,5
test,102__romantic_warm__tpl_13,подбери warm acoustic трек,romantic_warm,26,4
test,102__romantic_warm__tpl_0,хочу теплую романтичную музыку,romantic_warm,30,4
test,102__sad_melancholic__tpl_28,подбери музыку для спокойной грусти,sad_melancholic,35,5
test,102__sad_melancholic__tpl_22,подбери тихую меланхоличную композицию,sad_melancholic,38,4
test,110__aggressive_intense__tpl_22,подбери музыку для экстремального спорта,aggressive_intense,40,5
test,110__aggressive_intense__tpl_2,нужна роковая энергичная музыка,aggressive_intense,31,4
test,110__calm_relaxing__tpl_7,подбери relaxing music,calm_relaxing,22,3
test,110__calm_relaxing__tpl_27,хочу мягкое спокойное звучание,calm_relaxing,30,4
test,110__dark_tense__tpl_15,хочу музыку для страшной или тревожной сцены,dark_tense,44,7
test,110__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
test,110__dreamy_atmospheric__tpl_14,нужна мечтательная спокойная музыка,dreamy_atmospheric,35,4
test,110__dreamy_atmospheric__tpl_29,нужна глубокая и мягкая атмосфера,dreamy_atmospheric,33,5
test,110__energetic_electronic__tpl_16,подбери энергичный dance трек,energetic_electronic,29,4
test,110__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
test,110__happy_upbeat__tpl_21,хочу приятный бодрый поп-трек,happy_upbeat,29,5
test,110__happy_upbeat__tpl_22,подбери музыку для радостного настроения,happy_upbeat,40,5
test,110__romantic_warm__tpl_11,нужна теплая спокойная композиция,romantic_warm,33,4
test,110__romantic_warm__tpl_27,хочу теплую инструментальную музыку,romantic_warm,35,4
test,110__sad_melancholic__tpl_16,подбери трек для sadness mood,sad_melancholic,29,5
test,110__sad_melancholic__tpl_8,нужна меланхоличная атмосфера,sad_melancholic,29,3
test,121__aggressive_intense__tpl_13,подбери трек с мощными гитарами,aggressive_intense,31,5
test,121__aggressive_intense__tpl_18,хочу трек с тяжелой энергетикой,aggressive_intense,31,5
test,121__calm_relaxing__tpl_9,хочу плавный фоновый трек,calm_relaxing,25,4
test,121__calm_relaxing__tpl_4,подбери спокойный инструментальный фон,calm_relaxing,38,4
test,121__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
test,121__dark_tense__tpl_2,нужна драматичная музыка,dark_tense,24,3
test,121__dreamy_atmospheric__tpl_1,подбери ambient трек,dreamy_atmospheric,20,3
test,121__dreamy_atmospheric__tpl_28,подбери трек для dream mood,dreamy_atmospheric,27,5
test,121__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
test,121__energetic_electronic__tpl_15,хочу клубный электронный вайб,energetic_electronic,29,4
test,121__happy_upbeat__tpl_29,нужна бодрая и светлая музыка,happy_upbeat,29,5
test,121__happy_upbeat__tpl_9,"хочу музыку, которая звучит радостно и тепло",happy_upbeat,44,7
test,121__romantic_warm__tpl_12,хочу музыку с нежной атмосферой,romantic_warm,31,5
test,121__romantic_warm__tpl_16,подбери музыку для sentimental mood,romantic_warm,35,5
test,121__sad_melancholic__tpl_21,хочу музыку с чувством потери,sad_melancholic,29,5
test,121__sad_melancholic__tpl_3,хочу sad piano mood,sad_melancholic,19,4
test,122__aggressive_intense__tpl_9,хочу что-то тяжелое и энергичное,aggressive_intense,32,6
test,122__aggressive_intense__tpl_20,нужна сильная и напористая музыка,aggressive_intense,33,5
test,122__calm_relaxing__tpl_20,"нужна музыка, которая не отвлекает",calm_relaxing,34,5
test,122__calm_relaxing__tpl_1,подбери мягкий фоновый трек,calm_relaxing,27,4
